[1.647394833015388,[0,79,85],1.647394833015388,[1,79,85]]
[1.545494498048389,[0,89,83],1.545494498048389,[1,89,83]]
[1.504232552703173,[0,3,87],1.504232552703173,[1,3,87]]
[1.481451184197156,[0,93,69],1.481451184197156,[1,93,69]]
[1.461339998207105,[0,97,59],1.461339998207105,[1,97,59]]
[1.459579823036687,[0,97,73],1.459579823036687,[1,97,73]]
[1.355498911883273,[0,93,75],1.355498911883273,[1,93,75]]
[1.345492677090522,[0,89,79],1.345492677090522,[1,89,79]]
[1.299071735126007,[0,85,79],1.299071735126007,[1,85,79]]
[1.264072260708626,[0,83,81],1.264072260708626,[1,83,81]]
[1.228830865381095,[0,83,87],1.228830865381095,[1,83,87]]
[1.15268393925005,[0,85,89],1.15268393925005,[1,85,89]]
[1.147643626473606,[0,5,83],1.147643626473606,[1,5,83]]
[1.113274750398457,[0,91,85],1.113274750398457,[1,91,85]]
[1.100822064312881,[0,89,35],1.100822064312881,[1,89,35]]
[1.063350646558014,[0,57,87],1.063350646558014,[1,57,87]]
[1.018970928929662,[0,71,89],1.018970928929662,[1,71,89]]
[1.014188772564704,[0,93,39],1.014188772564704,[1,93,39]]
[1.003754239709622,[0,69,87],1.003754239709622,[1,69,87]]
[0.984272410086964,[0,73,93],0.984272410086964,[1,73,93]]
[0.976209216827298,[0,69,79],0.976209216827298,[1,69,79]]
[0.930974356325679,[0,79,69],0.930974356325679,[1,79,69]]
[0.893188927597327,[0,59,91],0.893188927597327,[1,59,91]]
[0.884975413549409,[0,3,77],0.884975413549409,[1,3,77]]
[0.844979241978531,[0,69,31],0.844979241978531,[1,69,31]]
[0.842760620678968,[0,91,47],0.842760620678968,[1,91,47]]
[0.826416069558437,[0,83,53],0.826416069558437,[1,83,53]]
[0.823230613793087,[0,67,81],0.823230613793087,[1,67,81]]
[0.818343333032443,[0,11,75],0.818343333032443,[1,11,75]]
[0.808796831310469,[0,75,73],0.808796831310469,[1,75,73]]
[0.802395920065212,[0,57,81],0.802395920065212,[1,57,81]]
[0.784708453271523,[0,77,95],0.784708453271523,[1,77,95]]
[0.778937420105054,[0,63,93],0.778937420105054,[1,63,93]]
[0.758823076013569,[0,97,35],0.758823076013569,[1,97,35]]
[0.734670526933503,[0,87,37],0.734670526933503,[1,87,37]]
[0.727390419190967,[0,93,45],0.727390419190967,[1,93,45]]
[0.723709260713044,[0,79,73],0.723709260713044,[1,79,73]]
[0.720506938130376,[0,47,17],0.720506938130376,[1,47,17]]
[0.695929298281659,[0,57,21],0.695929298281659,[1,57,21]]
[0.666902936571816,[0,93,33],0.666902936571816,[1,93,33]]
[0.659557563651372,[0,15,77],0.659557563651372,[1,15,77]]
[0.644443597416762,[0,59,23],0.644443597416762,[1,59,23]]
[0.641599137728593,[0,7,77],0.641599137728593,[1,7,77]]
[0.609546420081935,[0,55,11],0.609546420081935,[1,55,11]]
[0.608628290093092,[0,5,75],0.608628290093092,[1,5,75]]
[0.605020324448858,[0,97,91],0.605020324448858,[1,97,91]]
[0.600599118972278,[0,83,65],0.600599118972278,[1,83,65]]
[0.59270478989212,[0,7,97],0.59270478989212,[1,7,97]]
[0.579430194900045,[0,93,91],0.579430194900045,[1,93,91]]
[0.576269439989459,[0,91,93],0.576269439989459,[1,91,93]]
[0.566651850015184,[0,55,95],0.566651850015184,[1,55,95]]
[0.544554574671447,[0,89,97],0.544554574671447,[1,89,97]]
[0.513547955545414,[0,13,69],0.513547955545414,[1,13,69]]
[0.508104234371043,[0,85,97],0.508104234371043,[1,85,97]]
[0.500226478318445,[0,83,33],0.500226478318445,[1,83,33]]
[0.496616936069135,[0,97,31],0.496616936069135,[1,97,31]]
[0.483735519251192,[0,15,83],0.483735519251192,[1,15,83]]
[0.470686048186343,[0,65,35],0.470686048186343,[1,65,35]]
[0.4614089660854,[0,67,29],0.4614089660854,[1,67,29]]
[0.449002639262472,[0,77,55],0.449002639262472,[1,77,55]]
[0.442110875239873,[0,13,85],0.442110875239873,[1,13,85]]
[0.43507137737222,[0,53,91],0.43507137737222,[1,53,91]]
[0.434719170212155,[0,73,69],0.434719170212155,[1,73,69]]
[0.419139045980465,[0,87,33],0.419139045980465,[1,87,33]]
[0.404737304543417,[0,83,61],0.404737304543417,[1,83,61]]
[0.377136119834899,[0,11,89],0.377136119834899,[1,11,89]]
[0.351135914504728,[0,17,81],0.351135914504728,[1,17,81]]
[0.34795837741615,[0,5,71],0.34795837741615,[1,5,71]]
[0.323611480020143,[0,81,43],0.323611480020143,[1,81,43]]
[0.298776504636405,[0,57,9],0.298776504636405,[1,57,9]]
[0.29449053831302,[0,59,77],0.29449053831302,[1,59,77]]
[0.247388989463133,[0,75,61],0.247388989463133,[1,75,61]]
[0.23334505466727,[0,75,37],0.23334505466727,[1,75,37]]
[0.224066203117223,[0,73,41],0.224066203117223,[1,73,41]]
[0.198883367417211,[0,83,41],0.198883367417211,[1,83,41]]
[0.188074223065397,[0,15,89],0.188074223065397,[1,15,89]]
[0.187249128666611,[0,71,57],0.187249128666611,[1,71,57]]
[0.177298519958031,[0,73,29],0.177298519958031,[1,73,29]]
[0.170451693744758,[0,57,75],0.170451693744758,[1,57,75]]
[0.13597449300983,[0,19,85],0.13597449300983,[1,19,85]]
[0.132414181778227,[0,67,37],0.132414181778227,[1,67,37]]
[0.108673856288187,[0,79,41],0.108673856288187,[1,79,41]]
[0.10734075118737,[0,77,29],0.10734075118737,[1,77,29]]
[0.103862361962045,[0,55,19],0.103862361962045,[1,55,19]]
[0.068860345578073,[0,79,59],0.068860345578073,[1,79,59]]
[0.067223485708589,[0,59,7],0.067223485708589,[1,59,7]]
[0.036854315677953,[0,41,51],0.036854315677953,[1,41,51]]
[0.030750230182578,[0,49,89],0.030750230182578,[1,49,89]]
[0.028335913371964,[0,5,25],0.028335913371964,[1,5,25]]
[0.016915281738632,[0,23,79],0.016915281738632,[1,23,79]]
[-0.012923468957178,[0,13,97],-0.012923468957178,[1,13,97]]
[-0.019353851208741,[0,79,37],-0.019353851208741,[1,79,37]]
[-0.042933564043984,[0,61,29],-0.042933564043984,[1,61,29]]
[-0.048924259609126,[0,59,71],-0.048924259609126,[1,59,71]]
[-0.055431390386346,[0,69,41],-0.055431390386346,[1,69,41]]
[-0.058921812223319,[0,7,21],-0.058921812223319,[1,7,21]]
[-0.059666783261961,[0,71,3],-0.059666783261961,[1,71,3]]
[-0.064527921201498,[0,9,17],-0.064527921201498,[1,9,17]]
[-0.071006103514351,[0,55,73],-0.071006103514351,[1,55,73]]
[-0.077937961499424,[0,75,43],-0.077937961499424,[1,75,43]]
[-0.087564881415718,[0,9,13],-0.087564881415718,[1,9,13]]
[-0.093538143845006,[0,43,49],-0.093538143845006,[1,43,49]]
[-0.100790746639639,[0,55,69],-0.100790746639639,[1,55,69]]
[-0.112116085063989,[0,61,45],-0.112116085063989,[1,61,45]]
[-0.116215175697524,[0,43,79],-0.116215175697524,[1,43,79]]
[-0.125221642256331,[0,93,9],-0.125221642256331,[1,93,9]]
[-0.143546456756196,[0,37,3],-0.143546456756196,[1,37,3]]
[-0.146762128954329,[0,41,17],-0.146762128954329,[1,41,17]]
[-0.150267877788015,[0,49,83],-0.150267877788015,[1,49,83]]
[-0.151706118462828,[0,47,81],-0.151706118462828,[1,47,81]]
[-0.161540928514823,[0,31,85],-0.161540928514823,[1,31,85]]
[-0.183697200372319,[0,65,59],-0.183697200372319,[1,65,59]]
[-0.196486180573647,[0,65,63],-0.196486180573647,[1,65,63]]
[-0.210488880837899,[0,53,25],-0.210488880837899,[1,53,25]]
[-0.213106221013687,[0,29,91],-0.213106221013687,[1,29,91]]
[-0.221345681660207,[0,25,87],-0.221345681660207,[1,25,87]]
[-0.222709562055815,[0,5,31],-0.222709562055815,[1,5,31]]
[-0.236287123138242,[0,3,19],-0.236287123138242,[1,3,19]]
[-0.240485900866982,[0,31,17],-0.240485900866982,[1,31,17]]
[-0.242856143013691,[0,7,29],-0.242856143013691,[1,7,29]]
[-0.250925192930469,[0,45,47],-0.250925192930469,[1,45,47]]
[-0.262891840619346,[0,27,89],-0.262891840619346,[1,27,89]]
[-0.276764714805284,[0,45,23],-0.276764714805284,[1,45,23]]
[-0.281498904321292,[0,49,73],-0.281498904321292,[1,49,73]]
[-0.282628341529579,[0,41,47],-0.282628341529579,[1,41,47]]
[-0.282787679476287,[0,21,89],-0.282787679476287,[1,21,89]]
