[0.0,[999],0.643051471613332,[404,999]]
[0.0,[998],1.068248807424824,[106,998]]
[0.0,[997],1.035088096775726,[455,997]]
[0.0,[996],0.464484478867598,[507,996]]
[0.0,[995],0.403062411331447,[406,995]]
[0.0,[994],0.479237088725635,[165,994]]
[0.0,[993],0.355858197167768,[627,993]]
[0.0,[992],0.481116768536451,[433,992]]
[0.0,[991],0.883154356716355,[76,991]]
[0.0,[990],1.595203280202108,[310,990]]
[0.0,[989],0.810291423432247,[229,989]]
[0.0,[988],0.894613276328588,[410,988]]
[0.0,[987],0.597428081794928,[920,987]]
[0.0,[986],0.489757121734235,[775,986]]
[0.0,[985],0.654135860026942,[930,985]]
[0.0,[984],0.807330138979872,[640,984]]
[0.0,[983],0.775688768394313,[110,983]]
[0.0,[982],0.416285700590596,[613,982]]
[0.0,[981],0.890008536337037,[449,981]]
[0.0,[980],0.714828578895388,[574,980]]
[0.0,[979],0.583497271085651,[340,979]]
[0.0,[978],0.786921417352981,[663,978]]
[0.0,[977],0.353986751023076,[398,977]]
[0.0,[976],0.545174939655556,[895,976]]
[0.0,[975],0.983792295718164,[479,975]]
[0.0,[974],0.84957784690199,[78,974]]
[0.0,[973],0.9160353676824,[434,973]]
[0.0,[972],0.58196027131022,[96,972]]
[0.0,[971],0.354796411920146,[303,971]]
[0.0,[970],0.320217324362238,[965,970]]
[0.0,[969],0.448075799601276,[96,969]]
[0.0,[968],0.375317669186317,[201,968]]
[0.0,[967],0.893498443675533,[688,967]]
[0.0,[966],0.466644816606095,[822,966]]
[0.0,[965],0.323246206148547,[686,965]]
[0.0,[964],0.350991986049082,[245,964]]
[0.0,[963],0.382251989792194,[492,963]]
[0.0,[962],0.574906257176047,[659,962]]
[0.0,[961],0.561549883560213,[330,961]]
[0.0,[960],1.265356303495886,[238,960]]
[0.0,[959],0.594764599929151,[612,959]]
[0.0,[958],0.607707277045826,[608,958]]
[0.0,[957],1.078941092574755,[37,957]]
[0.0,[956],0.305569383128093,[789,956]]
[0.0,[955],0.929840205404459,[388,955]]
[0.0,[954],0.531722411388113,[502,954]]
[0.0,[953],1.540041748025802,[921,953]]
[0.0,[952],0.30178548418778,[89,952]]
[0.0,[951],0.590449112251103,[777,951]]
[0.0,[950],0.601278030164311,[901,950]]
[0.0,[949],0.885329915467382,[671,949]]
[0.0,[948],0.540887121581542,[548,948]]
[0.0,[947],0.75190034129439,[877,947]]
[0.0,[946],1.187690085902161,[474,946]]
[0.0,[945],0.526170194357246,[763,945]]
[0.0,[944],0.534741327508468,[599,944]]
[0.0,[943],0.797619486745095,[86,943]]
[0.0,[942],0.426709437690891,[895,942]]
[0.0,[941],0.415970971559492,[617,941]]
[0.0,[940],0.419307349038407,[934,940]]
[0.0,[939],0.776740148455003,[136,939]]
[0.0,[938],0.492718597833429,[681,938]]
[0.0,[937],0.40214793565531,[192,937]]
[0.0,[936],0.752852394635503,[686,936]]
[0.0,[935],0.693297828028574,[275,935]]
[0.0,[934],0.431275148980234,[379,940]]
[0.0,[933],1.190121846137275,[376,933]]
[0.0,[932],0.895212830387597,[693,932]]
[0.0,[931],0.391812205124964,[69,931]]
[0.0,[930],0.414726803651586,[157,930]]
[0.0,[929],0.348681457817745,[861,929]]
[0.0,[928],0.679173423858041,[460,928]]
[0.0,[927],0.738365656147436,[86,927]]
[0.0,[926],0.314637862906732,[731,926]]
[0.0,[925],0.555312407779056,[227,925]]
[0.0,[924],0.576653310286916,[668,924]]
[0.0,[923],0.336470783310205,[293,923]]
[0.0,[922],0.365424968855995,[410,922]]
[0.0,[921],0.314662066547018,[362,921]]
[0.0,[920],1.041477277026094,[806,987]]
[0.0,[919],1.020794949086226,[826,919]]
[0.0,[918],0.975640126254012,[918,996]]
[0.0,[917],1.016791045796248,[311,917]]
[0.0,[916],0.335152273451293,[824,916]]
[0.0,[915],0.696130578407518,[432,915]]
[0.0,[914],0.36666114879664,[420,914]]
[0.0,[913],0.498180931156572,[328,913]]
[0.0,[912],0.610307251704842,[749,912]]
[0.0,[911],0.308976608948794,[161,911]]
[0.0,[910],0.408338691017849,[134,910]]
[0.0,[909],0.650657725230393,[348,909]]
[0.0,[908],0.359784239675204,[130,908]]
[0.0,[907],0.470641781353704,[904,907]]
[0.0,[906],0.602728891779546,[668,906]]
[0.0,[905],0.997972305224323,[859,905]]
[0.0,[904],0.97701460171237,[288,907]]
[0.0,[903],0.306529024129844,[52,903]]
[0.0,[902],0.440362637833172,[836,902]]
[0.0,[901],0.602608867356051,[527,950]]
[0.0,[900],0.583146120334426,[735,900]]
[0.0,[899],1.258600554905463,[796,899]]
[0.0,[898],0.531326855155797,[726,898]]
[0.0,[897],0.445034503037561,[114,897]]
[0.0,[896],0.566434104800101,[736,896]]
[0.0,[895],0.636443557824962,[876,942]]
[0.0,[894],1.096497208705447,[894,906]]
