[0.0,[499],1.093060809063111,[109,499]]
[0.0,[498],1.114872943486883,[78,498]]
[0.0,[497],0.9895991661935,[275,497]]
[0.0,[496],1.070074528396722,[243,496]]
[0.0,[495],1.067866431874009,[316,495]]
[0.0,[494],0.998025765161388,[234,494]]
[0.0,[493],1.261533365164179,[284,493]]
[0.0,[492],1.147522136125957,[153,492]]
[0.0,[491],1.177722409887032,[20,491]]
[0.0,[490],0.952888421824883,[438,490]]
[0.0,[489],1.110630872459446,[419,489]]
[0.0,[488],1.060534080923719,[12,488]]
[0.0,[487],1.198266990919097,[487,496]]
[0.0,[486],0.967439015914383,[208,486]]
[0.0,[485],1.189638897094661,[79,485]]
[0.0,[484],1.130068078912731,[337,484]]
[0.0,[483],0.932145760585977,[48,483]]
[0.0,[482],1.059341943768455,[10,482]]
[0.0,[481],1.235436750002794,[260,481]]
[0.0,[480],1.34735541600351,[337,480]]
[0.0,[479],1.079918697350393,[442,479]]
[0.0,[478],0.977251041496995,[300,478]]
[0.0,[477],1.039133770782561,[404,477]]
[0.0,[476],1.217588126472347,[249,476]]
[0.0,[475],1.083864817697212,[433,475]]
[0.0,[474],1.135900523522204,[351,474]]
[0.0,[473],1.094401833414612,[344,473]]
[0.0,[472],1.025262162318666,[339,472]]
[0.0,[471],0.90281538101465,[428,471]]
[0.0,[470],1.309635197578985,[307,470]]
[0.0,[469],1.105867734279208,[380,469]]
[0.0,[468],1.072362761144525,[316,468]]
[0.0,[467],1.130616750321982,[243,467]]
[0.0,[466],0.83016943004667,[28,466]]
[0.0,[465],1.07871298032426,[428,465]]
[0.0,[464],1.140759936897342,[383,464]]
[0.0,[463],1.260064451568334,[383,463]]
[0.0,[462],1.070462689567773,[382,462]]
[0.0,[461],1.190673938872803,[28,461]]
[0.0,[460],0.990376186628128,[149,460]]
[0.0,[459],1.018450829558931,[116,459]]
[0.0,[458],1.003749122398221,[417,458]]
[0.0,[457],1.267317665998099,[374,457]]
[0.0,[456],1.215809267080062,[456,458]]
[0.0,[455],1.128424389441699,[10,455]]
[0.0,[454],1.120138601744813,[131,454]]
[0.0,[453],1.06053206332165,[199,453]]
[0.0,[452],1.12995481547251,[316,452]]
[0.0,[451],0.939716876934774,[27,451]]
[0.0,[450],0.989747361240354,[440,450]]
[0.0,[449],1.334677537361963,[449,494]]
[0.0,[448],0.95027350020202,[157,448]]
[0.0,[447],0.974826574975178,[307,447]]
