[4232.0,[63,79],4232.0,[0,63,79]]
[4231.0,[46,76],4231.0,[1,46,76]]
[4230.0,[15,47],4230.0,[0,15,47]]
[4229.0,[17,24],4229.0,[1,17,24]]
[4228.0,[17,78],4228.0,[1,17,78]]
[4227.0,[12,76],4227.0,[0,12,76]]
[4226.0,[9,92],4226.0,[2,9,92]]
[4225.0,[33,72],4225.0,[0,33,72]]
[4224.0,[4,76],4224.0,[0,4,76]]
[4223.0,[58,91],4223.0,[1,58,91]]
[4222.0,[31,93],4222.0,[0,31,93]]
[4221.0,[26,84],4221.0,[1,26,84]]
[4220.0,[20,94],4220.0,[0,20,94]]
[4219.0,[78,83],4219.0,[0,78,83]]
[4218.0,[64,75],4218.0,[0,64,75]]
[4217.0,[8,37],4217.0,[0,8,37]]
[4216.0,[12,16],4216.0,[0,12,16]]
[4215.0,[88,95],4215.0,[0,88,95]]
[4214.0,[40,95],4214.0,[0,40,95]]
[4213.0,[50,91],4213.0,[0,50,91]]
[4212.0,[15,48],4212.0,[0,15,48]]
[4211.0,[6,27],4211.0,[1,6,27]]
[4210.0,[10,93],4210.0,[0,10,93]]
[4209.0,[49,58],4209.0,[1,49,58]]
[4208.0,[34,40],4208.0,[2,34,40]]
[4207.0,[12,55],4207.0,[0,12,55]]
[4206.0,[51,73],4206.0,[0,51,73]]
[4205.0,[23,70],4205.0,[0,23,70]]
[4204.0,[29,59],4204.0,[0,29,59]]
[4203.0,[48,79],4203.0,[0,48,79]]
[4202.0,[50,51],4202.0,[0,50,51]]
[4201.0,[70,86],4201.0,[0,70,86]]
[4200.0,[14,15],4200.0,[1,14,15]]
[4199.0,[53,87],4199.0,[0,53,87]]
[4198.0,[40,63],4198.0,[0,40,63]]
[4197.0,[17,46],4197.0,[1,17,46]]
[4196.0,[24,73],4196.0,[0,24,73]]
[4195.0,[11,53],4195.0,[1,11,53]]
[4194.0,[60,83],4194.0,[0,60,83]]
[4193.0,[13,80],4193.0,[0,13,80]]
[4192.0,[39,55],4192.0,[0,39,55]]
[4191.0,[73,90],4191.0,[0,73,90]]
[4190.0,[67,68],4190.0,[0,67,68]]
[4189.0,[21,29],4189.0,[1,21,29]]
[4188.0,[48,93],4188.0,[0,48,93]]
[4187.0,[41,64],4187.0,[0,41,64]]
[4186.0,[70,75],4186.0,[0,70,75]]
[4185.0,[22,65],4185.0,[0,22,65]]
[4184.0,[10,24],4184.0,[0,10,24]]
[4183.0,[50,72],4183.0,[0,50,72]]
[4182.0,[66,84],4182.0,[0,66,84]]
[4181.0,[23,78],4181.0,[0,23,78]]
[4180.0,[21,50],4180.0,[1,21,50]]
[4179.0,[4,39],4179.0,[0,4,39]]
[4178.0,[12,52],4178.0,[3,12,52]]
[4177.0,[14,98],4177.0,[1,14,98]]
[4176.0,[44,79],4176.0,[0,44,79]]
[4175.0,[35,92],4175.0,[0,35,92]]
[4174.0,[44,52],4174.0,[3,44,52]]
[4173.0,[66,93],4173.0,[0,66,93]]
[4172.0,[0,25],4172.0,[0,1,25]]
[4171.0,[77,97],4171.0,[0,77,97]]
[4170.0,[44,50],4170.0,[0,44,50]]
[4169.0,[18,80],4169.0,[2,18,80]]
[4168.0,[35,38],4168.0,[0,35,38]]
[4167.0,[7,92],4167.0,[0,7,92]]
[4166.0,[6,96],4166.0,[0,6,96]]
[4165.0,[15,69],4165.0,[0,15,69]]
[4164.0,[11,96],4164.0,[1,11,96]]
[4163.0,[27,98],4163.0,[1,27,98]]
[4162.0,[16,94],4162.0,[0,16,94]]
[4161.0,[65,95],4161.0,[0,65,95]]
[4160.0,[48,72],4160.0,[0,48,72]]
[4159.0,[10,40],4159.0,[0,10,40]]
[4158.0,[55,90],4158.0,[0,55,90]]
[4157.0,[24,83],4157.0,[0,24,83]]
[4156.0,[82,90],4156.0,[0,82,90]]
[4155.0,[15,74],4155.0,[0,15,74]]
[4154.0,[18,38],4154.0,[2,18,38]]
[4153.0,[44,93],4153.0,[0,44,93]]
[4152.0,[56,99],4152.0,[0,56,99]]
[4151.0,[48,84],4151.0,[0,48,84]]
[4150.0,[93,97],4150.0,[0,93,97]]
[4149.0,[47,53],4149.0,[0,47,53]]
[4148.0,[5,31],4148.0,[1,5,31]]
[4147.0,[10,56],4147.0,[0,10,56]]
[4146.0,[43,51],4146.0,[0,43,51]]
[4145.0,[21,53],4145.0,[1,21,53]]
[4144.0,[5,20],4144.0,[1,5,20]]
[4143.0,[8,76],4143.0,[0,8,76]]
[4142.0,[41,58],4142.0,[1,41,58]]
[4141.0,[59,75],4141.0,[0,59,75]]
[4140.0,[47,61],4140.0,[0,47,61]]
[4139.0,[48,52],4139.0,[1,48,52]]
[4138.0,[32,81],4138.0,[1,32,81]]
[4137.0,[4,80],4137.0,[0,4,80]]
[4136.0,[11,88],4136.0,[1,11,88]]
[4135.0,[26,87],4135.0,[1,26,87]]
[4134.0,[7,70],4134.0,[0,7,70]]
[4133.0,[65,88],4133.0,[0,65,88]]
[4132.0,[14,33],4132.0,[2,14,33]]
[4131.0,[22,26],4131.0,[3,22,26]]
[4130.0,[22,44],4130.0,[0,22,44]]
[4129.0,[45,57],4129.0,[1,45,57]]
[4128.0,[59,77],4128.0,[0,59,77]]
[4127.0,[25,68],4127.0,[1,25,68]]
[4126.0,[15,22],4126.0,[0,15,22]]
[4125.0,[62,84],4125.0,[1,62,84]]
[4124.0,[69,85],4124.0,[0,69,85]]
[4123.0,[25,64],4123.0,[1,25,64]]
[4122.0,[36,98],4122.0,[0,36,98]]
[4121.0,[58,77],4121.0,[1,58,77]]
[4120.0,[34,88],4120.0,[2,34,88]]
