[0.0,[499],735.0,[3,499]]
[0.0,[498],21.0,[258,498]]
[0.0,[497],4.0,[381,497]]
[0.0,[496],285.0,[170,496]]
[0.0,[495],127.0,[258,495]]
[0.0,[494],183.0,[208,494]]
[0.0,[493],1134.0,[103,493]]
[0.0,[492],171.0,[92,492]]
[0.0,[491],423.0,[254,491]]
[0.0,[490],35.0,[195,490]]
[0.0,[489],108.0,[300,489]]
[0.0,[488],182.0,[217,488]]
[0.0,[487],430.0,[259,487]]
[0.0,[486],619.0,[169,486]]
[0.0,[485],329.0,[484,485]]
[0.0,[484],144.0,[313,484]]
[0.0,[483],128.0,[251,483]]
[0.0,[482],503.0,[118,482]]
[0.0,[481],810.0,[473,481]]
[0.0,[480],101.0,[441,480]]
[0.0,[479],226.0,[317,479]]
[0.0,[478],36.0,[227,478]]
[0.0,[477],295.0,[446,477]]
[0.0,[476],141.0,[348,476]]
[0.0,[475],105.0,[77,475]]
[0.0,[474],1.0,[32,474]]
[0.0,[473],378.0,[244,473]]
[0.0,[472],157.0,[205,472]]
[0.0,[471],153.0,[116,471]]
[0.0,[470],192.0,[98,470]]
[0.0,[469],181.0,[317,469]]
[0.0,[468],74.0,[361,468]]
[0.0,[467],33.0,[25,467]]
[0.0,[466],13.0,[124,466]]
[0.0,[465],319.0,[120,465]]
[0.0,[464],22.0,[392,464]]
[0.0,[463],231.0,[459,463]]
[0.0,[462],417.0,[19,462]]
[0.0,[461],240.0,[401,461]]
[0.0,[460],176.0,[201,460]]
[0.0,[459],133.0,[250,459]]
[0.0,[458],158.0,[310,458]]
[0.0,[457],73.0,[46,457]]
[0.0,[456],116.0,[278,456]]
[0.0,[455],43.0,[147,455]]
[0.0,[454],25.0,[329,454]]
[0.0,[453],537.0,[8,453]]
[0.0,[452],260.0,[211,452]]
[0.0,[451],15.0,[374,451]]
[0.0,[450],95.0,[269,450]]
[0.0,[449],51.0,[272,449]]
[0.0,[448],441.0,[348,448]]
[0.0,[447],999.0,[447,488]]
[0.0,[446],339.0,[469,477]]
[0.0,[445],397.0,[445,458]]
[0.0,[444],31.0,[88,444]]
[0.0,[443],484.0,[391,443]]
[0.0,[442],20.0,[397,442]]
[0.0,[441],77.0,[182,441]]
[0.0,[440],210.0,[260,440]]
[0.0,[439],131.0,[28,439]]
[0.0,[438],5.0,[11,438]]
[0.0,[437],78.0,[210,437]]
[0.0,[436],118.0,[436,467]]
[0.0,[435],1008.0,[400,435]]
[0.0,[434],56.0,[346,434]]
[0.0,[433],248.0,[5,433]]
[0.0,[432],200.0,[177,432]]
[0.0,[431],11.0,[124,431]]
[0.0,[430],466.0,[306,430]]
[0.0,[429],340.0,[429,489]]
[0.0,[428],316.0,[173,428]]
[0.0,[427],847.0,[325,427]]
[0.0,[426],945.0,[426,431]]
[0.0,[425],251.0,[159,425]]
[0.0,[424],165.0,[393,424]]
[0.0,[423],237.0,[260,423]]
[0.0,[422],55.0,[327,422]]
[0.0,[421],308.0,[242,421]]
[0.0,[420],125.0,[167,420]]
[0.0,[419],629.0,[253,419]]
[0.0,[418],256.0,[239,418]]
[0.0,[417],365.0,[360,417]]
[0.0,[416],86.0,[1,416]]
[0.0,[415],243.0,[120,415]]
[0.0,[414],616.0,[414,458]]
[0.0,[413],222.0,[311,413]]
[0.0,[412],375.0,[377,412]]
[0.0,[411],60.0,[411,474]]
[0.0,[410],418.0,[123,410]]
[0.0,[409],6.0,[115,409]]
[0.0,[408],72.0,[256,408]]
[0.0,[407],197.0,[194,407]]
[0.0,[406],436.0,[382,406]]
[0.0,[405],407.0,[405,450]]
[0.0,[404],208.0,[159,404]]
[0.0,[403],145.0,[2,403]]
[0.0,[402],259.0,[109,402]]
[0.0,[401],48.0,[221,401]]
[0.0,[400],178.0,[71,400]]
[0.0,[399],450.0,[399,413]]
[0.0,[398],1109.0,[243,398]]
[0.0,[397],61.0,[286,442]]
[0.0,[396],30.0,[337,396]]
[0.0,[395],326.0,[99,395]]
[0.0,[394],392.0,[360,394]]
[0.0,[393],132.0,[52,393]]
[0.0,[392],349.0,[120,464]]
[0.0,[391],252.0,[166,391]]
[0.0,[390],9.0,[283,390]]
[0.0,[389],325.0,[345,389]]
[0.0,[388],1345.0,[337,388]]
[0.0,[387],113.0,[387,411]]
[0.0,[386],190.0,[309,386]]
[0.0,[385],212.0,[236,385]]
[0.0,[384],106.0,[300,384]]
[0.0,[383],122.0,[328,383]]
[0.0,[382],81.0,[382,444]]
